CP1,CP2
0.9135,-1.0111
1.5489,-3.2609
4.4657,-4.542
5.6658,-4.1963
1.5826,-5.7901
-0.1255,-8.0089
1.1351,-9.4153
4.4267,-8.7279
2.0934,-7.1655
-1.8334,-4.5097
-0.6038,-5.1041
-4.4054,-4.1986
-4.8027,-2.8264
-2.821,-3.3257
-1.2164,0.6105
-0.1117,1.1404
3.1492,-3.7048
5.9103,-3.5502
7.0465,-0.0833
4.9954,-1.7102
0.7256,-2.8372
-1.8882,1.8797
0.4962,5.8759
2.3534,5.4383
4.6776,5.2487
6.8144,4.8401
8.2638,2.3376
4.3066,4.5853
-1.0569,7.0518
-1.9535,7.36
2.6209,4.4824
7.3204,3.3234
5.9263,2.2581
3.9695,1.9426
2.4814,1.5956
0.5247,-0.3765
0.5679,-1.3487
3.5505,-2.8187
2.5604,-2.6677
-3.5213,-1.6088
-8.259,2.6688
-7.8717,5.5087
-2.8908,2.7234
3.3713,-2.1246
1.8209,0.7461
-2.2273,6.7433
-2.7147,4.9885
-3.3585,3.8898
-2.7522,6.4162
-1.8354,5.1907
-0.1352,4.6857
1.9734,6.9638
-0.67,10.8649
-3.6258,14.266
-1.4254,11.9169
0.1502,7.0364
-3.5869,6.9684
-6.3555,7.4006
-4.2802,4.5516
-3.5484,3.89
-3.9414,4.7908
-3.2407,1.3477
-1.6025,-3.0328
0.2858,-6.3509
-0.7945,-7.6066
-3.9061,-5.8622
-1.9238,-5.0242
1.621,-2.8111
2.8847,-1.0042
6.836,-2.9163
7.4436,-1.4533
2.3323,2.7596
-3.9976,3.7538
-7.6398,3.3732
-7.6882,3.9611
-5.9864,-1.6388
-4.597,-3.9889
-2.0514,-3.7453
1.4629,-4.5019
3.7896,-5.7273
-0.4461,-4.5463
-7.338,-4.7715
-1.2944,-7.9986
4.2826,-6.9738
3.1723,-2.293
1.3764,-0.423
1.2348,2.1951
2.3118,4.7196
4.6075,2.2128
4.9658,1.1436
4.262,2.4806
4.4021,5.8175
4.4484,6.1543
2.4302,5.9579
1.8514,5.6385
2.806,5.3524
3.54,3.033
4.4927,-0.0366
5.0703,-1.0751
4.5543,2.7301
3.7865,7.3145
4.4893,9.182
4.0984,8.2057
4.9263,9.698
8.1292,14.1279
5.301,15.1513
3.35,12.8953
7.5531,9.8561
9.7562,7.1293
8.3656,8.2771
7.5064,8.8937
8.8974,5.8229
9.724,6.8439
13.865,6.7103
19.9436,5.233
16.866,6.8183
7.7277,9.4055
9.9625,11.9281
9.135,15.3567
5.7763,13.7542
6.1051,7.7454
6.6194,4.2971
6.3231,7.7573
5.8706,14.7798
6.8246,14.7396
9.2163,9.1369
12.3891,10.8466
12.6576,12.277
8.5805,10.6116
6.5972,11.3526
4.1451,13.781
3.5974,13.5199
7.0203,12.0107
6.1309,13.7516
3.1166,16.2425
4.4148,14.8583
8.9962,11.7884
8.0133,10.4353
5.2491,8.7074
2.4224,5.1982
4.2521,3.814
8.9569,1.2425
9.1599,-0.4873
4.74,-4.4341
5.0075,-3.8809
6.275,1.1098
5.2925,3.538
5.4997,5.4681
6.8301,5.6462
6.6605,4.7303
3.8971,4.1893
2.7274,2.7734
4.0558,3.8556
3.5737,3.1584
3.748,0.3048
5.7973,-2.1425
8.5968,-2.9959
7.9607,-3.2536
5.1977,-3.2631
-0.659,-0.8975
-2.8282,0.4368
0.1588,-4.01
2.7396,-10.6755
4.7271,-14.0288
3.4022,-12.4759
1.2647,-12.2043
-0.4665,-13.3077
-0.3227,-13.7237
0.6649,-12.3898
-0.66,-12.2121
-1.6412,-9.7218
1.1278,-9.9503
2.303,-10.2723
2.0076,-8.2838
4.5891,-9.0745
4.9518,-7.5527
0.0021,-1.9685
-0.5392,0.5551
5.1989,-2.2357
6.8745,-4.1514
3.8,-5.2545
2.0693,-7.5451
2.6199,-5.3982
0.9184,-0.8156
4.4688,1.7689
4.4587,3.918
2.4761,9.0631
4.7145,8.2101
8.0486,3.359
1.0057,4.1309
-2.7247,3.3091
0.2637,0.1436
0.221,0.3216
-1.5404,3.2184
-2.9583,5.0215
-2.5013,5.1684
0.0495,3.7841
2.6629,2.5561
1.589,2.8594
0.484,0.9436
1.8165,-1.7846
1.8677,-2.5441
3.4814,0.2275
7.6263,2.4679
9.459,4.677
3.604,9.4488
-3.251,12.8769
0.4256,12.0861
1.9147,12.8265
-0.2211,14.8797
-0.9819,12.0577
-0.4302,11.7983
-1.8472,13.2263
-3.5142,11.8729
-2.7748,11.8633
-1.098,10.635
-0.3587,10.3443
1.2557,9.6474
2.4013,9.2942
2.6408,10.2222
-2.1823,12.9316
-6.2241,18.2971
-1.6409,16.0377
-0.7764,15.2158
-3.6305,17.1441
-4.7345,18.3222
-5.4948,16.094
-4.2862,9.9907
-2.2027,6.6374
-1.0879,6.3777
-1.7234,6.3055
-3.0153,8.5457
-0.9944,10.9422
0.8393,12.62
1.3292,12.9855
5.9755,8.226
5.903,3.5602
-1.607,4.5197
-0.2734,2.4793
4.4353,-0.9046
3.4569,-1.9761
-0.1775,-1.7665
0.0004,-4.4944
1.772,-7.7845
3.2623,-6.2311
1.6588,-4.2402
1.7429,-4.4368
5.1083,-2.9149
5.1282,3.1986
2.4332,3.816
2.33,0.8064
-3.0858,2.8593
-6.7517,4.1309
-3.855,2.9027
-1.6769,1.7682
0.6577,0.6024
0.68,0.6242
1.827,2.8649
2.6907,6.6976
0.3085,8.4717
2.5183,3.8376
9.5717,-1.5779
7.6562,-1.8681
0.3344,0.5916
1.669,4.3951
3.6599,2.6673
6.307,0.5958
3.048,-0.5069
-0.8359,1.5153
-1.0635,2.9749
1.2089,1.747
2.4188,3.7691
4.0348,4.8538
2.8072,5.4072
1.6735,4.1794
3.6962,3.7954
3.3751,2.8802
-0.2899,5.8712
-3.111,10.2994
-2.3695,6.9463
-1.7217,0.7496
-2.5114,-1.8533
-4.1761,1.1376
-2.3096,0.1286
1.4319,-2.6615
1.7983,-3.3577
-0.1477,-1.6162
-1.4374,-0.2807
-7.0396,-0.1328
-7.6417,2.3274
-5.4939,1.1314
-3.6898,-2.3771
-3.3544,-1.5106
-3.2063,-1.4566
-0.6834,-6.1212
0.7143,-8.2858
-5.7,-7.0754
-8.9893,-3.834
-6.3098,0.8761
-4.318,4.7111
-3.3574,6.5771
-3.303,6.9118
-3.53,3.2466
-3.5381,-2.5748
-0.5775,-3.0526
0.6957,-3.1556
-2.1562,-3.1959
-4.6644,0.9514
-4.9851,4.2237
-6.868,9.7769
-6.3446,8.7051
-3.9463,0.0084
-4.7042,-3.0632
-4.1809,-3.6347
-1.1576,-6.019
-1.7592,-7.1533
-2.2983,-7.4439
-5.0875,-5.7656
-8.3769,-4.6812
-6.26,-7.4717
-2.3929,-10.4185
-1.1196,-7.334
-5.2213,-2.7496
-7.3855,0.116
-2.3934,0.5441
-0.9011,-0.3717
-0.0965,-2.3186
-3.1982,-3.1093
-7.7685,0.756
-7.4639,4.6837
-4.8782,2.2366
-1.3861,-2.1166
0.3248,-4.8763
-0.308,-6.6673
-2.0971,-4.1145
-2.2615,-0.6555
0.1678,0.1787
-1.3404,2.7005
-6.3795,6.5661
-8.9809,4.9631
-6.4574,0.0167
-3.6838,0.0704
-1.0038,2.2489
-0.8239,0.9899
-2.6129,1.8872
1.4418,0.8157
3.7779,-3.4747
-2.1984,-1.5463
-7.5185,2.5696
-8.5886,3.123
-8.19,0.7701
-5.1976,-3.7703
-1.4865,-2.2167
-0.0567,0.2118
-4.2832,2.3278
-10.3534,0.1938
-9.017,-3.0652
-7.2431,-1.9179
-7.6567,-2.8016
-7.5706,-2.7791
-5.7033,-3.7567
-2.6799,-5.172
-1.1252,-7.3374
-3.5079,-2.3778
-5.203,1.5505
-3.648,1.2915
-1.9682,3.7513
0.7426,6.2425
0.8595,5.8899
-5.1172,7.975
-6.6248,5.2162
-3.6636,0.1759
0.2663,-3.1772
4.0398,-6.9052
4.6884,-7.5705
2.1807,-6.7982
1.1416,-3.6821
0.1651,0.059
2.8135,0.1752
4.0245,-1.4586
-2.2956,0.5639
-4.4282,0.6801
0.5331,-0.985
3.4942,1.2562
5.4552,5.1537
1.8224,5.02
-2.4354,-1.0199
1.2755,-4.3723
3.7677,-3.5372
4.8537,-4.702
0.3771,-1.1796
-3.6932,2.5301
-0.1697,1.6772
3.6664,-3.7068
2.1587,-5.091
2.4008,-1.1626
0.8929,3.1097
-2.2089,-1.3989
-0.6544,-8.7514
-0.6,-9.5103
-2.0455,-9.2069
-0.4283,-8.9348
0.9075,-8.2876
3.8371,-7.7655
5.1416,-9.7435
1.8839,-9.4404
-0.3113,-5.3249
-1.5066,-6.6155
-1.2019,-11.2188
1.1652,-14.1034
2.876,-14.7691
-0.3197,-13.0286
-4.9216,-7.3506
-2.9609,-6.4541
-1.5315,-5.6827
-4.6021,-4.4736
-5.7354,-4.327
-0.4,-8.0243
4.9981,-11.9404
1.8024,-10.044
-6.9244,-6.1477
-4.7451,-7.4077
-1.3784,-9.0739
-2.2929,-8.0839
-0.4574,-6.8754
1.8468,-1.8228
-0.0678,2.9486
-2.7011,6.2198
-2.3346,6.9597
-0.8431,6.1371
-1.6639,3.6895
-2.5161,-0.1954
-1.1496,-1.3614
-0.5645,-2.4023
-0.4795,-4.6934
0.9494,-7.9847
1.2223,-8.5888
-0.0675,-3.068
-2.8888,3.0154
-3.2414,5.9739
-0.5627,3.8073
1.0534,0.2658
1.7633,2.0368
-0.8707,4.2454
-2.317,2.8602
-1.7321,0.5999
1.3842,-4.9416
2.8442,-8.9833
3.2415,-6.2438
3.3888,-6.4105
-1.2763,-9.2644
-5.4103,-9.3371
-1.888,-11.1284
-2.8032,-11.4823
-4.3747,-9.774
-2.2899,-8.6281
-0.4553,-9.4198
-1.9958,-8.3365
-0.7551,-10.4721
3.0794,-14.5767
-2.7422,-13.3689
-6.22,-11.9112
-4.1043,-7.3282
-5.9573,-2.6515
-7.4977,-2.1311
-5.6632,-4.6108
-4.0475,-6.9655
-4.4631,-9.1951
-3.8789,-12.9559
-1.3572,-13.1543
-0.398,-10.6652
-3.8138,-8.5509
-6.8233,-8.4991
-3.5517,-14.6036
0.1886,-16.0831
0.1166,-10.9689
0.1072,-8.761
0.504,-8.1469
-1.6931,-6.439
-0.7342,-8.4186
3.631,-16.6793
4.0273,-19.8151
-2.5136,-14.0138
-7.023,-8.5878
-3.22,-9.9117
-1.261,-11.8918
-1.2084,-10.9655
-2.6246,-9.1956
-2.8221,-9.6758
-2.7069,-7.8124
-3.8106,-4.1053
-2.5082,-4.4608
0.0129,-5.3786
-1.5598,-1.734
-1.7886,-1.2457
-0.7987,-2.945
1.9411,-5.3944
5.5558,-7.1876
4.3892,-6.7935
-2.8087,-6.1492
-3.0068,-6.1611
0.014,-5.4854
0.4722,-4.5598
-2.4445,-4.5093
-3.6737,-7.084
-3.6843,-9.2838
-1.6636,-9.6086
5.7943,-10.402
6.5646,-12.0081
-3.1025,-10.7705
-5.6758,-9.6269
-6.3741,-5.3271
-4.8537,-3.1522
-3.3335,-0.6962
-2.8132,1.7284
-1.8243,0.3717
-1.8043,-2.5474
0.4655,-4.7164
0.7666,-1.6356
0.6302,3.6014
3.5874,6.3075
6.3569,4.4201
6.5015,2.8763
4.2715,3.176
3.3227,4.9753
4.9363,6.212
10.0812,4.6986
9.6948,4.7788
6.6832,7.8904
3.9216,11.0332
2.2849,10.0195
7.8357,2.7557
6.0114,-1.477
-1.0005,0.2278
1.519,1.5264
4.5382,0.4813
5.9326,0.2797
7.1706,0.5469
7.6899,0.2515
7.7403,0.4249
6.6033,1.5357
8.685,-0.9786
10.4228,-2.3053
2.1292,6.0557
0.6793,8.8229
4.4152,7.7132
7.4987,10.0761
8.3302,10.4058
7.3179,9.8291
4.837,8.8772
2.0435,5.769
1.3436,3.0044
1.3311,-1.229
0.3477,-4.1517
-1.8212,-1.8224
-1.115,3.8194
0.3412,8.7423
1.4555,9.042
0.474,6.2772
0.4298,2.2312
4.5417,1.1851
5.5599,2.1077
-1.422,3.4678
-3.8728,4.2966
-1.0109,2.938
-1.5241,5.9855
-0.6934,7.8453
1.1372,6.0177
2.3739,5.2838
2.4229,3.0812
1.8156,4.5037
-2.1667,8.3323
-5.5552,7.317
-5.4435,7.4579
-4.9569,5.8802
-3.0644,4.6153
1.578,2.1003
7.0015,3.0541
0.8627,6.4764
-7.3073,4.6486
-4.6336,2.4458
-2.46,1.5243
-1.5051,0.009
0.7934,-0.1626
4.4043,-0.2094
4.578,-2.0064
-0.2797,0.0715
-1.9189,3.0244
-1.6519,4.4775
-2.135,4.1494
0.0069,1.3211
6.555,-3.0699
9.1969,-1.9922
5.4013,-1.477
6.1057,-3.2746
3.1227,-1.1035
-3.2669,4.005
-1.8755,7.7073
0.1097,11.4408
-1.5924,13.9867
-5.5447,15.1262
-5.6533,13.2032
-2.2308,10.1865
-1.4333,12.6698
-2.1045,14.3407
-2.9319,13.7615
-1.0405,12.0885
1.8801,8.9446
4.7734,4.367
8.0398,3.0373
8.6187,3.5825
5.6662,4.2527
-2.0054,2.6104
-3.8959,2.2181
-3.0677,3.6068
-2.8334,4.4955
-0.8803,3.1342
2.2604,-0.1021
2.8388,-0.276
1.8546,0.2687
0.4329,-0.4991
-0.3326,1.608
-0.4107,4.5279
-1.1764,5.604
-2.1296,5.2112
2.1361,3.2246
7.9333,-1.1996
8.8554,-1.3115
1.5583,3.2953
-5.0513,5.7461
-3.161,3.2905
-0.208,-2.009
1.8074,-5.2462
2.104,-6.4208
0.5255,-5.8765
-0.4594,-4.4261
0.2432,0.3367
-1.4293,6.6931
-1.4457,8.3931
1.1942,6.4681
3.6779,0.793
3.2242,-2.0074
0.4578,0.0044
1.2226,-0.0464
4.0496,-0.2847
3.8765,2.5707
0.7972,6.9572
-2.3133,8.6874
-1.1112,8.0113
2.841,9.8977
2.6369,10.909
1.3389,9.4831
3.4158,8.8385
5.0239,6.2877
4.007,3.237
-2.5098,3.5926
-5.4017,5.9793
-2.4187,5.1784
-0.7169,4.4713
0.5786,8.0142
-0.6886,8.1823
-2.3934,7.1631
-1.0043,8.3626
0.5098,6.7495
0.149,1.5739
-1.1495,1.8674
-2.448,4.9734
-0.4653,4.7359
3.2361,1.9672
4.8437,0.9797
0.7326,0.3046
-1.0971,-1.2143
-2.302,-4.1705
-2.6632,-5.0956
-1.3057,-6.4894
-0.1044,-7.7895
3.2515,-9.9982
-0.0782,-8.4237
-10.4061,-5.1909
-8.08,-4.5225
-3.0039,-9.229
1.5098,-15.7792
3.2422,-16.1418
-2.4317,-11.6921
-6.8243,-5.4301
-8.7794,-3.6055
-6.0784,-5.3435
-1.4399,-9.3943
-1.2074,-10.5075
-6.1001,-8.7458
-7.6494,-10.1092
-6.386,-11.8477
-7.279,-9.5551
-8.3595,-5.5125
-7.7214,-0.2199
-8.2709,0.0728
-8.633,-4.1032
-9.245,-2.6856
-8.5757,-0.2993
-6.719,-2.3194
-4.9564,-4.0268
-3.225,-2.328
-1.7746,3.3081
-3.1679,3.7254
-11.6239,2.7052
-16.3615,3.4352
-10.2865,2.5714
-6.5862,0.3638
-5.3232,1.5309
-4.5917,0.5729
-4.2353,-2.01
-3.2539,-5.7805
-1.835,-7.2699
-2.6974,-1.697
-2.747,0.8133
-2.1092,0.3549
-3.2215,-0.1034
-7.7089,0.5946
-10.4151,1.4175
-8.8087,4.3652
-3.8274,3.9692
-0.9399,3.6982
-1.9587,7.4895
-0.8836,7.6868
0.8166,7.3214
-1.7333,9.2999
-3.2521,7.8099
-0.6461,7.07
0.5225,7.8299
0.8472,4.6835
1.203,3.1619
0.0903,3.5154
-0.9599,4.1813
-1.354,7.0972
-1.7171,7.888
-1.7678,7.3037
-0.631,4.7818
0.5061,4.6658
2.2372,3.5184
2.1868,-0.2849
2.2298,0.2557
2.3977,3.1089
3.8469,4.962
6.0773,3.3152
9.3391,-0.2064
8.1008,-1.0718
-2.2936,4.2501
-5.3755,8.2593
-0.5824,8.8623
3.3356,7.3089
6.9411,0.0368
3.578,-5.2353
-0.5664,-6.7886
-1.961,-6.5294
-1.1058,-6.8952
-1.4693,-8.8232
-0.7079,-8.9389
-1.8526,-6.8049
-3.716,-8.3272
-2.7671,-8.787
-4.6931,-4.6843
-6.2128,-1.238
-4.7013,-5.6979
-2.7835,-7.5641
-5.4595,-6.5241
-7.6043,-5.7342
-9.2805,-5.0068
-10.8627,-5.7167
-8.3825,-5.7392
-3.9649,-9.0116
-2.36,-7.1589
-1.3175,-2.775
1.725,-2.8601
1.8302,-3.2264
1.3103,-6.8426
-3.116,-7.9902
-5.4797,-9.7316
-6.9371,-9.0357
-6.8945,-5.2772
-5.7894,-3.6125
-5.6531,-3.6353
-4.4233,-0.783
-0.1623,-0.2118
-0.745,-0.5469
-4.5775,1.118
-3.1911,1.3765
-1.461,-1.5524
-2.106,-1.9502
-3.5009,-0.9417
-2.6459,2.0356
-3.7597,5.9817
-4.0922,5.209
-1.0496,3.1548
1.1493,3.1629
0.7544,4.2649
-1.7029,3.5545
-0.4104,1.6253
-0.0556,-4.1477
-0.732,-1.7647
-2.9707,7.7122
-4.6781,8.2827
-0.1043,3.697
7.3446,-1.1388
8.2934,-4.0371
-0.5703,-2.0917
-6.0279,-0.3337
-5.5168,-1.1071
-7.4121,-0.5367
-6.5574,0.4713
-0.859,-6.1146
-0.1607,-11.4505
-7.1184,-7.443
-9.4196,-8.1542
-4.4083,-12.6467
-0.7719,-13.8578
-1.7606,-10.0689
-4.0932,-8.1551
-3.4884,-8.8664
-2.5083,-7.0152
-0.2156,-3.945
1.1393,-1.187
1.1503,1.446
1.3177,4.3601
0.0164,4.0867
2.7464,4.8133
5.9139,4.29
3.6127,2.9853
0.1865,1.4618
-0.4897,0.4382
-0.166,-0.2416
-0.4673,-0.9525
-0.8935,-0.476
-2.8198,0.1881
-3.7772,0.3835
-1.8907,-1.5775
1.4021,0.2115
2.5073,1.3754
2.675,1.0083
0.1549,1.5789
-4.99,3.0246
-3.1661,5.3141
-5.2484,7.1347
-9.6743,6.6739
-6.1628,3.7443
-2.495,-0.2791
-1.7649,-1.8964
-0.6911,-0.1697
3.7889,2.4632
4.9252,0.346
2.3741,1.0412
0.042,4.174
-4.3839,5.4632
-8.8098,8.1274
-7.236,7.1667
-3.1621,4.0808
-2.0256,2.3698
-1.8891,2.7526
-1.315,0.3544
-0.647,-4.9501
-1.8227,-7.3797
-0.686,-5.0905
-0.268,-5.4263
1.5873,-7.262
5.5677,-8.4415
6.3294,-7.4338
1.2786,-3.9573
-5.397,-1.3558
-4.5102,-1.6607
-0.6547,-3.497
2.6696,-7.146
5.2438,-8.6699
5.0366,-8.1312
-1.5768,-4.8425
-5.2525,-3.6476
-1.8655,-3.984
1.0841,-3.539
0.0024,-3.3439
-2.0796,-1.9924
-3.6618,-2.2033
-4.1501,-3.4768
-4.1383,-3.0003
-4.0952,0.0076
-6.1145,3.5155
-6.5088,3.4921
-2.8094,1.0
-0.0473,0.4455
-0.3475,-1.6404
-1.679,-4.32
-1.0731,-4.3745
-1.3424,-4.4913
-2.8928,-8.0459
-1.2243,-8.9132
0.1005,-6.7493
1.8942,-5.1168
2.2191,-4.2345
0.4191,-3.6959
3.4315,-6.3448
7.225,-5.6812
5.2999,-5.0489
3.25,-8.7917
7.7312,-14.5968
1.0561,-12.3702
-6.9001,-5.2685
-2.2935,-2.6045
1.4693,-5.7218
0.3258,-6.1204
-1.0363,-2.7378
-1.1797,-0.9177
-1.6669,-0.8787
-3.0604,1.0044
-4.4541,0.3563
-3.7852,-2.3856
-2.2411,-0.1588
1.0529,-1.4321
4.1907,-1.5492
0.5785,0.9272
-0.8773,2.1537
2.4169,5.1926
2.0237,10.1689
2.5369,11.8639
3.8627,8.0276
5.6258,2.629
5.4826,1.2618
4.1832,1.707
3.3212,1.7774
4.2403,3.7541
5.5658,4.0118
5.6729,5.7069
4.4048,4.6522
5.4801,0.2849
6.1181,-1.52
4.1312,3.0188
2.7694,5.745
-0.8423,5.4086
2.7646,3.8847
10.9028,3.517
13.6972,3.4303
7.9291,6.8122
2.5362,7.2878
3.8933,7.1073
7.7819,9.8018
7.7018,11.6838
3.6529,11.2845
2.2912,10.4167
4.4296,10.8613
5.6305,7.1181
6.4878,5.3746
6.0952,3.8499
4.984,0.0439
4.8414,-1.0434
7.1675,-2.1933
8.9938,-4.2495
7.5077,-4.2118
3.7089,-4.3304
4.9727,-4.8865
7.3929,-1.8489
8.9381,3.0637
10.2333,4.3202
10.3723,1.1703
9.5424,-1.5109
6.8375,0.2454
3.8515,-1.9357
4.3659,-8.3046
3.0051,-8.7049
2.2382,-4.8552
2.3463,-1.5366
2.2984,0.3133
4.0631,2.4133
4.9529,-1.1431
6.2803,-5.5747
6.2638,-5.5063
3.6534,-7.1877
2.8241,-8.9316
3.37,-8.3006
2.2286,-6.3572
1.9935,-5.6326
4.0086,-6.502
4.2113,-7.3401
3.6639,-6.6154
2.2416,-5.8282
1.7569,-4.8223
2.5848,-7.8477
2.0061,-6.5918
-0.2599,-2.742
-0.2132,-2.7986
1.4899,-0.4176
3.6929,0.7134
6.677,-0.8117
7.8174,-3.7741
3.8017,-3.9864
-2.089,-0.8862
-2.4172,0.3388
1.2548,3.3448
7.2395,1.8194
7.7554,-5.0497
1.8027,-7.1062
-0.2749,-2.5692
2.1162,-1.407
3.8822,-5.1823
1.9921,-9.4577
1.321,-10.7331
3.2748,-10.9148
2.3845,-9.0966
1.3692,-6.9972
0.823,-6.4289
1.9022,-4.4546
5.3562,-1.9801
7.4664,1.1196
5.0766,3.1256
2.1243,2.4127
2.4846,0.1997
1.9074,-4.7634
2.2679,-7.039
2.9722,-8.0961
2.1453,-6.0283
-0.2441,-1.5229
0.6477,-1.2676
3.727,-1.5435
3.1189,1.3365
1.2922,2.654
1.6842,0.284
3.576,-4.836
4.5306,-7.2063
5.4229,-4.6703
4.6587,-0.2905
1.0489,4.3061
-0.09,6.3422
0.3962,7.7533
-0.5864,7.1016
-2.1606,7.7329
-2.0182,8.7372
0.9369,7.8977
2.6108,6.0581
3.2533,3.1872
4.4583,2.5976
2.0072,3.6329
3.2127,3.1058
8.1995,-2.109
6.0614,-2.0739
-2.7331,2.7111
-7.3401,3.1211
-4.4782,2.9995
-2.3039,5.2218
-2.536,2.413
-4.3616,-2.1458
-3.1559,-2.6733
-0.2001,-0.7632
-1.0256,0.2094
-2.7261,0.6192
-2.4264,-0.4712
-3.2206,0.4382
-1.6083,2.1287
1.8793,1.2564
1.6793,1.4155
3.198,2.7621
2.8417,2.4525
1.2042,1.8928
1.7855,-1.0731
3.867,-2.5392
5.2299,-4.4428
3.4989,-4.0339
1.0181,-2.0314
-0.5253,-0.9039
-0.9749,-2.1827
-1.5183,-2.6802
-1.2492,-0.3341
-0.9798,-0.5819
-0.8352,-3.7049
-0.8469,-2.578
0.0474,0.7052
2.8793,-0.1682
4.2737,-2.9791
3.0434,-2.0401
0.938,-3.3821
0.4575,-10.0053
-2.4606,-10.7223
-7.1598,-7.7519
-5.8277,-4.6878
-2.4643,-1.9676
-1.8508,-2.4663
0.0126,-5.5589
2.1572,-6.1828
3.4582,-1.7756
1.3532,4.0379
-0.1269,7.539
3.4868,2.7587
5.9133,0.6659
3.7774,4.0417
3.8603,5.7301
3.7244,3.0436
1.5573,2.9193
1.3278,0.0137
1.0982,-4.4233
0.3687,-5.1728
0.7016,-5.0477
-0.2153,-5.0165
-1.3819,-5.6417
-1.6421,-5.3296
-2.7774,-4.2987
0.1496,-6.2364
6.2954,-9.6429
8.285,-7.737
2.681,-2.7688
-3.7043,0.8242
-2.0271,4.2922
2.8689,3.6978
1.2024,4.7907
-5.7766,10.0085
-5.6618,9.82
-5.0781,7.1314
-5.0257,5.8175
-2.8796,7.8786
0.2978,7.1271
0.0378,6.7193
-0.0659,6.4676
-0.4506,9.5595
-0.1477,10.8701
0.905,8.5868
0.8952,9.3033
-2.552,12.3321
-2.6553,15.1733
-1.5399,14.3895
-1.0807,7.3555
-1.0277,1.0089
-1.1309,2.1933
0.4221,4.2526
1.5065,8.2496
1.0909,11.2778
1.8005,12.4309
1.0414,12.4901
-0.4679,15.7681
0.0854,21.0461
1.139,23.5425
1.505,25.2575
0.4648,21.9411
0.1434,18.4683
1.1032,18.0268
4.563,18.7416
8.6479,20.0813
0.7329,23.1085
-6.9632,23.2604
-0.128,20.8496
6.8948,20.8136
5.2613,19.0903
-0.435,17.5543
-0.4749,10.8305
1.6414,5.3878
1.4453,5.3825
-0.0007,5.9085
-0.6028,5.5907
0.5137,6.3039
1.1615,7.267
1.0281,6.6674
0.801,5.224
0.949,5.2177
1.6909,4.2112
3.5578,4.7046
2.9562,9.2606
1.9798,10.6603
1.9407,7.4974
1.8699,3.6159
0.6429,4.0155
-1.4589,8.0088
-3.373,6.5018
-2.8495,3.0885
-1.6386,4.3001
-1.3965,5.8242
-0.4043,1.8479
-0.6619,1.7775
-1.5444,4.8944
0.3542,3.355
0.4716,2.2218
1.4016,0.0574
2.0817,-2.6694
-2.1131,-0.9902
-4.7765,0.1262
-2.5025,-0.1638
-0.0722,-4.7975
2.108,-6.1501
-0.6493,-6.2214
-8.0628,-6.7304
-11.5074,-4.0521
-9.4209,-2.3427
-3.4593,-0.7585
-1.0912,-0.862
-1.0668,0.5343
0.4265,1.1493
2.4822,0.9204
2.4441,1.8165
0.9372,1.5876
0.0552,0.7649
-0.2645,0.5359
0.2284,-1.6932
-1.0285,-2.5788
-0.6914,-4.0271
1.677,-7.8505
2.3267,-9.9552
1.6952,-9.8411
3.4699,-9.5086
2.9008,-7.3324
0.8317,-1.5312
5.417,0.2678
8.0667,-0.8687
8.3728,2.2445
4.0228,4.0761
-3.1065,2.5969
-3.2065,2.1157
-1.8691,1.8532
3.4039,0.495
7.8976,-0.7679
8.0477,2.7816
3.1041,5.5498
-0.9021,7.5051
0.0917,6.4913
2.6791,4.6649
5.0812,1.5903
3.9816,2.67
1.5695,3.0621
1.8759,0.8293
4.9927,2.1571
4.5802,3.1431
3.3241,4.4101
3.0368,4.8331
2.812,6.8495
3.8059,9.5533
7.8622,10.7258
10.0124,8.7731
9.444,6.8515
8.3442,4.6486
5.2757,6.0391
-0.5115,13.0857
-2.0176,14.976
0.8827,13.8352
5.7205,14.0381
6.402,9.4908
1.4584,5.4746
2.5775,2.7081
7.5093,0.5039
9.5034,1.8623
5.2474,4.4396
-0.2898,5.548
0.6419,5.7809
0.8861,6.7322
2.693,5.4648
4.8436,1.3539
6.3399,-0.4428
6.0842,-0.429
3.1722,-0.7903
3.5103,-1.3392
5.5982,-3.9819
8.2154,-6.1579
8.5222,-6.2696
7.0479,-3.2567
5.7611,-5.3377
6.0057,-7.8562
6.0314,-8.5935
4.8384,-7.5497
3.7705,-6.9749
3.2966,-11.3378
2.4495,-14.0113
2.0047,-9.3451
-0.1254,-5.8957
0.2132,-9.7903
2.9894,-14.9351
2.7968,-13.1115
3.854,-11.2256
3.7551,-10.0586
-1.5001,-7.0167
-1.7242,-5.2872
-0.6962,-6.1184
-1.3285,-5.9536
2.3849,-6.631
6.5985,-11.5586
2.1247,-16.0802
-4.1928,-17.5395
-4.0729,-13.374
-3.828,-6.2085
-4.6124,-3.1348
-6.3988,-4.7817
-4.6852,-7.7724
-1.5966,-11.5756
-0.0724,-15.2245
-3.2964,-15.9653
-5.9267,-14.0189
-5.2443,-10.9476
-5.187,-7.7515
-6.6589,-8.8973
-6.2265,-8.8262
-3.3567,-8.6927
-2.1742,-9.8407
0.0396,-9.4889
0.5014,-9.3266
-3.2536,-7.6311
-5.6336,-5.8418
-6.3262,-4.6152
-5.4878,-3.2639
-3.6178,0.2749
-3.9352,1.1261
-4.2213,-2.7727
-2.6324,-4.8904
-2.7622,-3.7582
-3.1109,-2.7823
