CP1,CP2
-2.7879,-0.0843
-2.9112,-0.9343
-3.5346,-2.2532
-5.4079,-4.2283
-5.0937,-6.2971
-3.4045,-6.3034
-2.5278,-5.9971
-1.901,-5.5658
-0.2428,-5.9156
2.2903,-6.4529
2.886,-6.6152
2.794,-8.5899
5.8895,-8.5334
6.7974,-8.0705
5.549,-8.7014
6.2381,-9.6135
5.3333,-10.4943
3.4285,-10.4064
3.2112,-8.631
4.6188,-6.7932
5.1202,-5.8617
5.9654,-5.0865
5.592,-4.3739
4.6248,-3.7864
5.2828,-3.2301
8.3159,-2.4239
9.4428,-2.2428
8.8198,-1.1241
8.5093,0.7445
8.0113,2.9881
8.5133,4.8567
7.6716,5.1004
5.6737,4.5315
3.2069,3.3689
-0.7911,1.3626
-5.6015,-1.7061
-7.4119,-2.2436
-8.0662,-0.6249
-9.033,-1.4125
-9.2499,-1.7002
-8.6856,0.1059
-7.5901,1.2244
-6.4322,1.3742
-6.1806,0.524
-5.7101,0.1737
-5.9897,-1.6765
-5.3317,-1.9643
-5.4549,-1.0958
-5.7967,-0.7586
-4.1385,-0.3902
-3.1678,0.3533
-3.197,0.1594
-2.9762,-1.5345
-2.4741,-2.9471
-1.5034,-4.6097
-0.6577,-5.4598
1.188,-6.1224
2.0651,-6.1913
2.567,-6.26
4.1314,-6.4224
5.2895,-6.1473
7.1039,-5.091
8.1683,-4.8784
7.2326,-5.4783
6.3906,-4.7657
5.7047,-3.6781
5.8939,-4.0906
6.2393,-2.8782
6.1472,-1.2283
4.7738,-1.1096
3.0568,-0.616
1.4648,0.0339
-1.0335,0.2777
-2.8443,1.2714
-4.1864,1.7026
-4.3098,1.8213
-2.2145,2.315
-1.5255,3.0899
-2.1177,4.3335
-2.5538,6.702
-2.615,8.1956
-1.0825,10.1578
-0.9249,9.7763
-3.3924,8.6136
-4.1411,7.9196
-3.4524,7.0693
-2.3262,5.5003
-2.2938,4.275
-4.4489,3.4872
-6.8227,2.5744
-9.2902,2.5367
-10.5702,1.8114
-11.4126,1.7111
-13.2862,0.7672
-14.3784,-0.3643
-14.5956,-0.4644
-13.5939,-1.3457
-13.5921,-3.0395
-14.4966,-3.0145
-15.2136,-2.7396
-16.5867,-4.3084
-16.3661,-3.9709
-14.4267,-2.6335
-14.2686,-3.046
-14.3605,-4.896
-13.2648,-5.8085
-9.8565,-4.9711
-5.7607,-4.3836
-1.4772,-2.8899
1.7439,-0.8962
4.4651,0.66
7.53,3.1537
9.72,6.0848
10.9099,6.4847
12.506,5.8221
13.821,5.6596
14.4799,4.4971
15.1699,3.397
16.1723,3.1406
17.7372,3.3217
16.0521,3.0653
13.2418,4.2463
10.6503,4.8648
8.2461,3.2958
8.7481,3.8517
7.7814,4.6575
5.252,3.3071
3.2849,0.6754
2.3803,-1.3938
1.4443,-2.5569
1.3832,-1.9073
0.0096,-1.2265
-1.7705,-2.1395
-4.6131,-3.7088
-6.8308,-4.4657
-7.3922,-4.8162
-7.9849,-5.7292
-9.3901,-7.4546
-12.389,-8.055
-13.2316,-7.3429
-11.8242,-6.537
-12.4166,-6.2311
-11.7591,-4.9877
-10.5077,-3.6193
-11.3814,-4.0633
-10.8487,-5.1949
-8.8785,-5.9827
-7.3769,-7.2392
-5.2815,-7.8394
-3.4047,-7.6272
-1.8092,-6.6024
-3.2449,-5.14
-1.9617,-2.8651
0.7902,-0.5902
2.3234,1.5285
1.544,1.8346
2.0458,1.3907
2.4228,0.4469
3.1749,0.878
4.1457,1.9968
3.7104,2.7405
4.1188,2.5155
4.7773,4.1655
4.9982,7.1593
3.9692,7.3093
3.4091,6.5531
4.5364,6.9219
4.0074,6.2906
2.541,5.378
1.1059,5.6841
-0.8291,6.8027
-2.4516,7.3588
-6.2929,6.6337
-8.6966,5.9397
-8.2566,6.2144
-7.0665,7.1766
-6.0013,6.92
-5.03,5.1634
-4.1211,3.4692
-4.1186,2.4313
-3.9599,2.1746
-3.4262,1.4492
-2.5177,2.2237
-1.3281,3.9983
-1.4822,4.3666
-3.5738,3.2662
-4.8531,2.197
-5.6637,1.2216
-6.3494,0.2774
-7.3477,-0.823
-6.6897,-0.3609
-5.3443,0.1637
-4.999,1.032
-3.9662,2.8066
-1.496,4.7375
-0.8383,5.4809
-1.9619,4.4117
-1.4917,3.8113
-1.5528,3.1172
-3.1451,2.1731
-3.9874,2.4478
-4.0484,3.6287
-5.0783,2.9659
-5.4519,2.9593
-4.8878,4.9528
-6.8549,5.915
-9.4156,6.2209
-10.5387,5.4644
-9.9742,3.8954
-8.472,3.8576
-8.1886,4.6011
-7.8112,4.8446
-7.5276,4.4632
-8.0565,4.238
-8.0228,5.0753
-8.5515,4.5063
-9.5803,2.3123
-10.2966,0.2121
-11.7314,-1.5756
-14.1974,-3.207
-13.3195,-3.5885
-9.879,-2.8762
-7.5322,-1.1326
-4.4351,0.3609
-1.8381,2.4483
0.0715,3.8794
1.5123,3.9354
2.6093,4.3977
4.8626,4.735
8.647,4.0724
9.7438,3.3784
8.5904,1.8719
7.5932,0.8029
6.9397,0.8277
7.38,1.2899
7.0388,1.5647
7.2287,1.1207
8.106,0.7392
7.9519,0.6077
7.7976,-0.2427
7.9245,-0.468
7.77,-0.0684
7.1152,0.5188
4.9291,1.1996
3.8992,2.693
3.0878,3.0926
0.7139,1.6172
-1.2851,0.4856
-2.1279,-0.146
-3.0331,-1.5901
-5.3758,-3.6279
-7.7497,-4.197
-8.0923,-3.1411
-8.1848,-2.2101
-8.6211,-2.0291
-8.7136,-0.9419
-8.9623,-1.5109
-8.0548,-1.7361
-6.8347,-0.4301
-4.9583,-0.374
-2.5506,-1.7867
-0.1739,-3.0119
1.5778,-2.5496
0.3609,-3.5561
-1.7621,-4.5939
-1.6037,-3.8504
-1.6014,-4.0131
-2.349,-4.707
-1.0966,-3.4009
-0.1878,-3.0011
0.471,-2.8512
1.0048,-1.7638
0.9449,-1.0827
0.7912,0.3485
0.6064,0.5296
1.9215,0.6795
2.6429,1.7669
0.5206,1.2918
1.3045,1.9416
2.9321,2.9977
3.6535,1.7726
3.3749,-0.4837
2.5651,-1.3963
4.5054,-1.2465
5.4144,-0.8153
4.6047,0.7408
4.2012,2.5469
4.6726,2.5093
3.6441,1.5028
2.7405,0.5901
3.4307,1.0837
3.6208,0.4522
1.7794,0.2582
0.5941,0.4078
-0.2475,0.62
-1.3393,1.2383
-2.4,1.3566
-4.0858,0.7873
-5.3968,0.6243
-5.4266,0.6801
-5.6127,-0.9829
-4.299,-2.3647
-0.829,-2.9965
2.0472,-1.6907
3.4233,-1.2286
4.987,-0.6415
5.7069,1.3518
6.2082,2.939
7.3346,3.3701
7.5859,3.2698
6.3373,3.0446
4.1201,0.9756
4.1529,-1.4058
4.4984,-2.0059
4.094,-1.9809
3.7834,-2.3308
3.3166,-1.8683
2.9438,-0.8432
3.1023,-0.193
2.3234,-0.2304
2.4507,-0.6428
2.9844,-1.4614
3.612,-1.5301
5.0521,-1.38
4.5861,-1.5113
4.745,-1.0489
5.6539,0.3509
7.9378,2.6568
9.3465,3.4315
9.0365,2.4562
9.6953,2.8558
11.729,2.5366
12.0126,1.0299
11.7025,0.9295
12.1735,2.2039
11.9257,2.1659
12.3965,3.4716
11.4298,4.7774
8.3382,4.3644
6.0278,3.2953
5.2173,3.1949
5.2192,3.2194
4.5961,1.9939
2.7227,1.5184
0.818,1.2929
-1.0556,0.036
-1.6481,0.8104
-1.3969,2.0536
-1.1457,1.6719
-0.9571,0.3526
-0.4247,0.3458
0.4201,1.0266
1.3587,1.9574
2.891,1.732
5.1421,2.319
6.9869,2.5936
8.3004,2.9619
8.0826,2.299
8.6773,2.2611
8.4282,2.4732
7.8666,0.9354
8.2426,-0.2275
8.5561,-1.5465
10.3384,-1.4592
11.5271,-0.028
12.0596,0.9344
12.0609,-0.2595
10.9684,-0.4845
9.2197,-0.0846
8.0023,-1.7159
7.7225,-1.6909
8.349,-0.0721
8.0379,-0.4847
7.1643,-1.866
6.572,-2.8411
4.6047,-3.4725
1.7625,-3.7601
1.5451,-3.6104
1.6716,-3.1482
2.7042,-3.7485
3.8305,-3.3488
4.6442,-3.4492
6.3953,-2.8933
5.4276,-3.2438
3.7724,-3.313
4.7109,-1.851
3.9618,-1.3577
3.3377,-0.7083
1.5261,0.0662
0.6519,-0.4718
2.2152,-1.666
2.2785,-0.6102
1.3105,0.0706
1.655,-1.6548
4.6244,-2.224
5.5936,-2.4807
5.594,-4.0499
6.6882,-4.7128
7.4386,-3.6257
6.6265,-3.6324
7.0644,-4.3578
8.2524,-4.3332
8.7217,-4.4961
8.5035,-4.6902
7.9415,-4.603
7.9108,-3.5784
9.9115,-2.0539
11.0683,-0.623
11.1938,1.964
12.6318,3.8012
10.976,2.6072
7.3516,1.9757
6.3209,1.8442
5.1339,0.7129
3.6032,-1.5122
3.76,-2.1435
2.6979,-1.7436
3.1358,-0.6562
2.605,-0.1312
1.8241,0.7063
3.2618,1.95
4.9807,3.0689
4.3871,3.8752
2.0434,3.1503
1.9184,2.4254
0.8558,1.6068
0.4182,1.2257
-1.2071,-0.0617
-4.1135,-2.0991
-6.5825,-3.9178
-8.6764,-4.4553
-10.5516,-5.4927
-11.6768,-6.7177
-12.7396,-7.7241
-12.365,-8.293
-11.8966,-9.2057
-12.022,-9.6185
-10.835,-8.3126
-9.8356,-7.6317
-9.8674,-6.8571
-8.4619,-5.8013
-7.9001,-5.4642
-7.057,-4.2834
-5.5578,-4.0401
-4.2773,-5.0155
-3.6532,-5.9284
-0.4353,-3.2789
2.47,-1.7231
4.4691,-1.1047
7.5619,0.8573
10.0921,2.2569
11.466,2.3752
12.9025,2.1186
13.8388,2.2996
15.869,3.2307
17.8679,4.193
19.0542,4.7491
18.2406,4.024
16.9894,3.2989
14.9571,3.6677
13.2687,4.974
13.3617,5.2805
13.5797,4.0244
13.5791,3.8309
12.4847,3.6685
9.6717,3.2876
5.6711,2.5003
3.2641,2.338
3.3571,1.8321
3.1999,1.4198
2.0738,2.1013
-0.4274,1.1265
-2.5225,-0.0045
-2.6803,-0.073
-3.4631,-0.9853
-5.1836,-3.8664
-8.2168,-5.4663
-12.0314,-6.2537
-14.5336,-6.5097
-15.1921,-7.3908
-17.6633,-7.3657
-20.3221,-7.403
-20.2935,-8.3779
-20.3588,-8.2277
-20.4554,-8.1713
-18.8959,-7.9273
-17.3364,-7.6209
-18.2457,-7.0333
-17.1864,-5.3832
-14.4083,-4.1706
-11.5366,-2.6454
-9.2585,-1.9953
-7.0117,-2.2827
-5.1399,-3.1012
-4.268,-4.0136
-2.2398,-4.5509
-0.2116,-3.932
0.8479,-3.7819
2.0011,-4.788
4.3419,-4.6378
6.4328,-2.9564
8.7737,-1.025
10.5521,-0.2811
12.4556,-0.1309
14.1404,0.363
13.7002,-0.2992
12.4476,-1.8363
11.6013,-1.3422
10.5988,-0.5981
10.6277,0.5836
10.1567,3.0465
8.5295,5.2282
6.6836,6.5349
4.5564,5.9355
5.0853,5.961
4.9266,5.7053
3.6117,4.2309
3.6404,4.4753
4.1379,5.9698
4.2601,5.7767
3.6009,3.99
1.4103,3.6721
-1.6554,3.1667
-4.1588,1.5362
-7.9748,0.187
-11.1973,-1.9122
-13.2324,-3.1989
-13.9239,-3.8607
-14.6155,-4.6475
-15.8384,-5.1844
-15.0301,-5.1588
-13.3781,-4.5082
-13.1637,-3.0138
-14.6682,-1.6756
-14.3915,-0.0249
-14.4275,-0.2179
-16.9009,-1.8797
-19.437,-3.3852
-22.192,-3.8595
-25.0097,-4.1463
-27.2337,-3.2143
-31.864,-3.1885
-35.4318,-3.319
-36.7498,-2.7931
-37.7866,-3.7984
-37.261,-4.21
-36.4542,-4.5902
-36.5537,-6.0016
-33.2468,-7.0379
-28.5337,-7.6368
-23.6956,-7.8293
-18.4198,-7.4906
-12.3003,-6.7768
-7.5557,-6.1568
-3.1235,-5.5055
1.5274,-5.1041
4.491,-4.609
8.0483,-4.2076
11.1682,-2.8375
12.7882,-0.5299
12.8457,0.4653
13.9346,1.3354
14.9296,2.6743
15.7372,4.0756
15.8573,4.6645
15.4149,5.1596
14.1913,5.311
13.4988,4.9625
12.8374,5.0826
11.2385,5.984
10.9206,6.7604
10.1025,7.2556
10.0968,8.0632
10.2161,8.8397
10.304,8.085
9.7981,7.8928
9.8233,7.1695
9.0985,6.1024
8.8111,4.9417
9.8986,4.5934
10.361,3.5577
9.0109,3.8659
5.192,4.7052
1.3418,4.1382
-2.2897,2.5712
-4.7964,2.973
-7.6468,3.2185
-11.5286,0.4951
-14.6605,-1.7595
-16.6674,-3.8266
-17.0805,-5.1124
-19.4936,-4.1481
-21.1256,-3.4025
-20.3514,-2.6569
-20.0772,-2.0363
-19.9907,-2.1657
-17.2166,-1.4826
-14.1927,-1.1431
-10.8875,-0.1785
-6.9575,1.3798
-4.8401,2.8131
-3.3476,1.9339
-2.8551,2.0236
-4.3627,3.3008
-4.3391,3.7967
-1.8156,4.9803
-1.3858,5.4452
-2.2998,3.6915
-3.2451,2.0315
-3.4093,2.2779
-2.9172,3.0868
-2.2377,3.7083
-0.4957,4.3923
1.5275,5.5763
1.3944,6.6666
-0.27,5.7256
-0.1533,4.0033
0.1509,2.2811
-0.2012,0.9338
-0.5533,-0.2885
0.6259,0.0516
0.1174,0.8918
-2.141,1.2319
-3.0869,2.1658
-2.1266,3.2871
-3.6664,3.5647
-6.7999,3.8735
-7.8396,4.2137
-7.5356,4.585
-9.1065,3.3627
-10.4586,4.0467
-10.3419,5.0744
-10.1002,4.6647
-10.296,4.6924
-9.898,5.4076
-8.7813,5.6854
-8.3208,5.1507
-8.2978,3.7723
-8.4625,2.4564
-6.0648,1.3281
-5.0108,0.8873
-5.9567,1.1653
-5.8401,0.8809
-4.0359,1.5027
-3.2319,2.0933
-2.6465,2.0276
-2.2799,1.1183
-2.6945,0.0215
-1.9528,-1.9502
-2.3988,-2.5782
-5.1262,-3.4874
-5.9474,-2.8653
-6.3938,-2.9306
-8.0279,-1.9334
-10.0059,-0.1237
-10.4215,1.4986
-12.3998,1.3084
-15.1595,0.7433
-16.8881,0.6782
-17.3355,0.3631
-16.1579,-0.0769
-15.2304,0.4831
-15.7405,0.6369
-15.0945,-0.0843
-12.5735,-0.6492
-9.115,-0.1516
-5.2503,-0.5601
-2.8856,-0.9998
-0.3957,-0.2208
2.094,-2.223
5.8962,-2.9751
9.3858,-3.1023
11.7504,-3.4795
14.115,-2.5754
15.167,-1.7338
15.6564,0.5766
14.3021,0.6682
13.5102,0.6975
13.0309,1.1955
11.864,1.0998
11.2596,0.9105
10.6864,1.0025
8.9257,1.8757
7.3836,2.9053
6.4978,3.1849
5.2057,3.2769
3.1637,2.9315
0.9654,1.9299
-0.9515,1.7095
-3.1186,1.5204
-5.0043,0.7689
-7.5776,-0.2014
-9.1508,0.6097
-10.1928,2.077
-12.8285,1.5131
-15.2768,0.1054
-16.5376,0.1665
-17.736,0.29
-19.9344,-0.7738
-21.7891,-1.3377
-22.0191,-2.1203
-21.0616,-2.9654
-20.6667,-3.3103
-20.3343,-3.3739
-19.9707,-3.2499
-19.1385,-4.0008
-16.0251,-3.1579
-13.4431,-1.8462
-11.9548,-1.3468
-10.5915,-0.8787
-9.6033,-1.848
-7.8338,-3.0986
-4.8143,-2.3492
-2.2635,-1.4749
-1.869,-1.4755
-0.162,-0.3511
2.0762,1.2733
3.0956,3.179
4.0525,3.6784
6.3845,3.4591
8.7789,2.5211
10.8295,1.5518
11.5989,0.7701
11.3683,0.4258
13.1065,0.4566
14.5947,0.4249
14.6455,1.2683
15.4775,1.2366
16.4344,-0.3262
15.6725,-0.6078
14.7857,-1.0456
15.0864,-3.1708
16.3869,-3.8273
17.3436,-1.9213
18.3002,0.1724
18.1631,1.016
17.3383,1.4221
17.4196,2.4845
14.2197,2.297
10.6134,2.2345
9.1008,2.7345
6.682,1.8908
3.7633,0.5471
-0.3429,-0.0153
-3.5429,0.4536
-5.2428,1.5788
-7.0676,2.5477
-7.9236,2.8605
-10.8109,1.3296
-13.042,0.6737
-13.8043,1.8616
-16.0042,2.2059
-20.2352,0.7378
-22.5602,0.4885
-22.5727,0.7705
-22.929,0.2088
-22.0978,0.9284
-19.4542,1.9917
-17.498,2.2114
-15.5106,0.7437
-11.9919,0.4947
-10.4732,-0.9105
-8.642,-2.7218
-5.4358,-2.1268
-0.417,-0.0006
3.9143,-0.1868
7.0269,-0.7167
10.5145,0.066
14.2521,0.7862
16.9584,0.8189
19.2583,1.4767
21.8707,1.2594
23.7643,-0.489
25.1265,-0.2063
25.4575,0.4516
24.0384,0.5782
23.9942,0.7048
23.825,0.6752
22.6247,1.5832
22.2993,3.5537
21.9113,4.5866
20.5544,4.8696
19.3225,3.1526
19.4031,2.0606
18.0774,1.2811
17.8454,1.6579
18.9258,3.0347
18.6624,4.3802
17.4301,5.4445
15.9478,5.1025
14.278,4.9169
12.3895,4.7314
9.7821,4.2645
7.0498,2.8602
4.5364,1.6434
2.4604,2.1142
-0.3031,0.8037
-2.504,1.0557
-6.0485,2.0579
-9.6555,3.1538
-11.6999,2.5622
-13.6503,1.752
-16.007,2.0669
-17.551,1.3818
-18.0949,0.4156
-16.8888,0.7933
-16.2139,0.5774
-17.3828,0.6115
-15.9266,1.5518
-13.2517,2.5861
-10.5144,3.6516
-8.9021,3.4047
-9.4774,2.0016
-9.2089,0.411
-8.4717,0.0392
-6.5784,-0.7077
-4.06,-0.8295
-2.4168,-0.0451
0.664,1.8643
3.1822,3.0863
5.169,3.6832
5.0934,3.749
3.6426,3.3772
4.5355,2.443
6.2408,1.1963
7.1336,1.1059
7.9951,2.328
9.8566,2.5189
11.6556,2.116
13.1108,4.2131
13.2223,4.7477
13.9274,4.8761
13.7264,5.8795
14.838,5.2893
15.6058,4.7928
14.9676,5.1714
13.4231,5.4875
11.0663,4.4286
9.8345,4.151
8.1027,4.1234
6.4023,2.3146
7.7333,0.1622
9.0332,-0.209
9.8018,-1.1113
7.0392,-3.7636
6.6204,-4.1972
6.8579,-4.0058
5.3142,-4.908
4.0205,-4.7164
3.6332,-3.0247
2.9645,-2.8955
2.2959,-3.2037
2.7522,-1.0432
2.9585,-0.1951
2.321,-1.1907
0.4023,-0.5299
-2.204,0.2246
-5.529,0.8543
-8.5417,2.7652
-10.5231,5.4261
-11.6606,7.5246
-14.1107,7.8732
-15.7483,8.8781
-16.7921,7.883
-17.8985,5.3566
-17.8486,3.4552
-16.705,2.8038
-14.499,2.9649
-12.3244,1.1572
-9.9934,-0.6504
-6.0375,-0.6455
-2.2693,-0.2344
-0.1885,-1.542
2.3297,-1.9745
6.223,-2.8758
9.5224,-3.7146
9.7906,-4.3347
10.2463,-2.6423
11.4833,-1.1999
12.7828,0.805
14.2387,3.4974
15.1323,5.5336
13.9947,4.2887
13.0135,3.1061
14.4698,3.3611
14.9887,3.4287
13.0076,2.7462
12.2766,2.5325
12.1393,2.1939
10.7833,2.2929
10.1149,2.8919
11.6654,2.1785
11.9972,0.5589
12.4541,-0.6857
12.5986,-1.7739
12.3993,-1.9871
13.3251,-1.7628
14.7821,-1.0384
14.6766,-1.564
13.6025,-2.2771
12.372,-2.24
11.6728,-0.7655
11.161,0.1154
10.0868,0.9651
7.8875,2.0961
5.032,2.0084
3.1764,0.8583
1.5082,0.7081
-2.5036,-0.5357
-7.3592,-1.9357
-10.246,-1.5545
-12.4453,-1.7046
-14.8008,-2.6984
-17.2814,-2.7548
-18.512,-2.1862
-19.7425,-2.8675
-20.7856,-3.9863
-20.4848,-3.0114
-19.1214,-1.7552
-18.758,-0.5928
-17.6758,0.7258
-15.7498,1.732
-13.5426,1.8631
-12.2104,1.0567
-11.4719,1.7816
-10.3271,1.0377
-9.276,-0.2999
-9.0062,-0.2001
-8.1426,-0.5378
-6.9976,-1.1566
-6.3526,-0.5566
-6.0515,0.2308
-5.8129,-0.3567
-4.8868,-0.6942
-3.867,-0.3128
-3.1908,1.0999
-3.0458,-0.0187
-1.4944,-1.6372
-0.2243,-1.2558
-0.0166,-0.093
1.9412,1.726
5.8678,4.1076
8.9195,5.7079
10.1587,6.1207
10.0856,5.8149
11.3876,6.1653
13.0646,5.5471
12.6167,3.9602
11.9813,4.0608
12.5022,4.2552
13.2106,3.4183
12.7003,3.7377
11.9711,4.7758
11.8668,4.189
12.4187,3.0708
10.8455,2.1401
9.2722,0.9281
8.2613,-1.5338
6.9067,-2.4334
6.802,-1.5516
6.1035,-1.7636
5.9363,-0.6318
4.4565,-0.375
2.1017,-1.0557
0.747,-1.3613
-0.7328,-1.3543
-1.4625,-1.8473
-3.0045,-4.0591
-6.6714,-6.6771
-8.557,-6.8888
-7.9114,-7.6006
-9.8906,-7.906
-13.2134,-6.3678
-14.2237,-5.7356
-14.3588,-6.0097
-13.9626,-4.5337
-14.0037,-2.6514
-14.4198,-2.6752
-15.0545,-3.3865
-13.8453,-1.7228
-12.2298,0.2534
-11.0518,1.5109
-9.6237,2.956
-7.5705,3.6198
-6.0485,3.346
-4.1201,2.4161
-1.2543,2.1423
0.3928,1.2124
1.2899,0.5011
0.9683,0.5711
0.3654,0.2973
2.4187,0.4922
4.0657,1.9372
6.2127,3.726
8.8909,3.6712
10.2566,2.8663
11.716,3.3739
11.7067,2.0066
9.9161,0.1704
8.4379,0.3967
7.6783,-0.0958
5.575,-1.3383
6.5966,0.3253
8.3993,1.9265
9.6708,3.1838
9.1609,3.5973
8.5573,4.2608
9.1411,4.0492
8.4124,2.6501
8.3712,2.8135
8.7989,3.1643
6.9767,1.5464
4.6233,1.3348
4.9889,2.2169
5.3546,1.1303
5.5016,0.8562
2.8051,0.3321
0.4837,-1.5669
-0.6811,-3.7158
-0.9083,-4.5209
-1.7605,-4.5448
-2.0813,-4.8186
-1.5896,-4.4675
-0.8478,-3.3663
0.4253,-2.0464
0.6984,-0.5701
-0.6223,0.0937
-2.4742,-0.7425
-2.326,-2.7349
-1.2403,-3.8211
-2.2482,-2.8448
-2.8186,-2.0872
-4.1077,-2.9232
-6.2717,-2.8218
-5.5295,-1.6891
-3.6309,-1.1189
-3.4824,-0.4549
-3.6464,-0.3222
-5.8418,-1.0957
-8.5059,-2.0879
-8.9826,-2.3927
-9.553,-2.635
-9.2796,-1.9399
-9.0063,-0.5885
-8.1705,0.7317
-7.3347,1.2393
-7.6864,0.9657
-7.6005,1.0045
-4.921,2.3871
-3.4602,1.9884
-2.0307,0.6835
0.8987,1.066
4.9532,2.5735
6.2264,2.8622
7.4058,2.4634
9.1163,3.5334
9.7019,4.1033
10.5687,3.5482
12.123,2.8055
12.6461,1.4379
12.5756,-0.1797
10.849,-0.8286
10.4349,-0.0086
12.0522,0.5301
12.7633,0.2876
13.2557,1.2326
13.1231,1.8651
13.5218,1.4039
15.0455,0.8802
15.2254,0.8878
14.4991,0.2704
14.4604,-0.4721
14.4217,-0.152
14.7268,0.793
14.0318,1.9567
12.7431,2.5267
10.3919,1.4405
9.0721,-0.5831
9.7524,-1.2629
9.3077,-2.2553
7.0505,-3.6851
5.1684,-4.6774
3.6925,-5.4196
1.2791,-5.5056
-0.8842,-6.2166
-1.2975,-4.7401
-4.492,-4.2324
-8.0615,-4.1308
-10.3809,-3.4356
-12.3877,-3.7091
-14.8631,-5.2326
-16.776,-6.0374
-18.3449,-5.8734
-18.4763,-5.3656
-18.6702,-4.608
-18.3016,-3.3504
-17.0891,-2.5928
-15.4391,-1.3352
-15.0079,0.0162
-14.2954,-0.6949
-13.2705,-1.9998
-12.2457,-2.3672
-12.5021,-2.0784
-10.8212,-1.2584
-8.1403,-0.3759
-5.8346,0.569
-3.7166,2.0139
-1.1299,1.8026
0.0193,0.6225
2.4184,0.8487
4.7862,0.4186
6.529,-0.324
7.9906,-0.0041
8.6083,-0.4656
9.2573,0.2291
10.0312,1.9237
10.8989,2.0871
11.7979,1.6879
11.3844,1.3199
12.1896,0.7956
11.9324,0.0527
12.3628,-1.034
13.0431,-1.277
12.5674,-1.3637
12.3416,-0.4504
12.6472,1.2129
11.4528,2.0012
10.5398,1.071
12.0956,1.0157
12.3077,1.3981
11.1138,0.4991
9.7638,-1.2747
9.3202,-2.3299
9.0017,-2.0725
8.9332,-0.9715
8.7399,0.0983
7.7341,1.3244
4.7284,0.0191
0.7541,-1.8485
-3.2514,-2.4975
-6.2568,-2.7089
-9.2308,-4.5453
-13.7048,-5.7255
-17.71,-4.8432
-19.1526,-3.4609
-20.9702,-2.7974
-22.5379,-2.4152
-22.262,-0.5955
-22.3299,-0.0258
-22.3355,0.1063
-21.3099,0.2696
-19.1906,0.4017
-16.9464,1.1586
-15.4836,1.5404
-13.8333,0.5472
-11.8082,0.5228
-8.4705,1.9358
-6.5704,2.9113
-4.9828,3.6994
-0.8327,4.5813
2.3799,4.432
3.3424,2.2515
5.4298,2.5084
7.8298,2.6091
8.9485,2.5847
9.9422,2.1227
12.061,3.0982
14.3985,4.5111
16.111,3.7053
16.7923,2.3371
16.8486,0.75
16.3426,-0.3683
14.8678,-1.3303
11.9867,-2.6362
10.7931,-2.4421
10.6934,-2.5292
10.5937,-1.9288
9.869,-1.4535
8.3007,-2.1343
6.4198,-2.9714
4.8826,-3.2461
1.7517,-4.8333
-0.4105,-4.858
0.1774,-3.3515
-0.4847,-3.4388
-2.3654,-3.7136
-3.246,-4.5198
-4.7517,-4.3884
-7.7572,-3.7883
-11.2627,-4.1881
-13.4556,-4.8066
-14.6796,-4.4875
-15.6849,-4.606
-16.6589,-5.1307
-18.2891,-5.8741
-18.8256,-4.9613
-17.7996,-4.1735
-15.8361,-2.7295
-14.2477,-1.973
-13.0968,-2.8103
-12.5397,-2.7727
-12.1703,-2.7663
-12.6759,-3.5724
-13.3378,-4.8786
-14.7186,-5.4036
-14.0682,-5.7412
-10.9179,-4.0163
-8.6114,-0.2289
-7.5551,2.1209
-6.3114,2.3144
-5.099,2.2267
-4.1679,1.7014
-2.268,0.9262
-0.0557,0.5573
1.0942,0.5946
2.4629,0.4445
4.0191,1.138
6.0753,2.1127
8.1004,2.9937
8.6255,3.1559
8.9633,1.9745
7.8013,0.6056
6.6395,-1.1383
7.4465,-1.2571
6.9723,-2.376
6.2795,-3.2448
4.7742,-4.145
4.1126,-3.6076
3.6072,-2.0704
3.4457,-1.3144
2.2529,-1.4021
2.0602,-0.9274
2.8361,-1.3589
3.1122,-1.9779
1.0757,-2.8157
0.9456,-2.1848
0.4717,-1.1789
-0.221,-1.1417
-0.7573,-0.1047
-2.6374,0.8385
-6.5488,0.9381
-7.5852,0.1626
-7.5902,-0.9252
-9.3141,-1.9505
-10.2255,-3.5382
-8.4494,-3.0635
-5.9234,-2.3701
-3.8036,-1.6141
-4.1214,-1.077
-4.5955,-0.571
-2.257,-0.94
-1.8873,-2.4028
-3.4239,-3.5532
-4.6794,-4.1099
-4.5286,-4.9167
-2.3466,-3.8797
-1.2584,-2.8116
0.2049,-1.6185
2.1681,1.012
2.6627,2.6425
2.376,2.6167
2.8393,1.5284
3.2399,1.0338
2.8593,1.2266
1.4162,0.2944
0.4418,-0.044
0.4987,0.6486
0.0243,0.9975
-1.5439,0.6589
-1.5494,2.3827
-0.7112,3.8565
-1.0918,3.4241
0.5275,4.2417
2.8032,4.0282
4.2665,2.5023
5.6049,1.5078
7.6309,1.7633
9.5633,1.0189
10.527,0.5244
11.241,1.1863
11.3613,0.067
11.138,-0.5836
10.4148,-1.1716
9.6605,-3.2284
8.7501,-5.6914
7.2147,-6.8732
6.9294,-7.1175
6.2066,-6.7994
5.3275,-6.3564
4.3546,-5.5072
3.1316,-4.0331
2.5335,-4.0901
1.4978,-4.5223
0.6807,-4.2358
-1.9177,-5.2305
-3.8913,-5.6002
-6.0524,-4.8763
-7.245,-3.0587
-7.25,-2.0536
-6.8489,-1.4549
